person,allNames,institution,ULAN_ID,VIAF_ID,WIKIDATA_ID,GND_ID,group_type
,"Callido, Gaetano Antonio | Gaetano A. Callido | Gaetano Callido",midas,,,Q1490987,,WIKIDATA
,"Johann Christoph Heinrich von Seydewitz | Seydewitz, Johann Christoff Heinrich von",midas,,,Q14912517,,WIKIDATA
,"Georg Staehelin | Staehelin, Georg",midas,,,Q1491265,,WIKIDATA
,"Erasmus Ritter | Ritter, Erasmus",midas,,,Q14912667,,WIKIDATA
,"H. Wihl. H. Mithoff | H. Wilh. H. Mithoff | Hector Wilhelm Heinrich Mithoff | Mithoff, Hektor Wilhelm Heinrich",midas,,,Q14912903,,WIKIDATA
,"Tettau, Wilhelm von | Wilhelm Tettau | Wilhelm von Tettau",midas,,,Q14916816,,WIKIDATA
,"Joseph Auguste Lafollye | Lafollye, Joseph Auguste | Lafollye, Joseph-Auguste",midas,,,Q14917150,,WIKIDATA
,"Staatsgalerie Stuttgart | Staatsgalerie, Stuttgart | Staatsgalerie, Stuttgart photograph | Stuttgart Museum | Württembergische Staatsgalerie, Stuttgart",frick | zeri,,,Q14917275,,WIKIDATA
,"Barbazanges (Hodebert et Cie.) | Galerie Barbazanges | Galerie Barbazanges (Barbazanges-Hodebert et Cie) | Galerie Barbazanges, Paris | Galerie Barbazanges, Paris photograph | Galerie Barbazanges, n.d | Galerie Barbazanzes | Galerie Barbzanges | Galeries Barbazanges",frick,,,Q1491850,,WIKIDATA
,Galerie Heinemann,zeri,,,Q1491864,,WIKIDATA
,"Fumagalli, Gaspare | Gaspare Fumagalli",midas,,,Q1495276,,WIKIDATA
,"Aufsberg, Lala",midas,,,Q1495411,,WIKIDATA
,"Lagneau, Nicolas",frick,,,Q14957167,,WIKIDATA
,"Buchner, Georg (1924) | Buchner, Georg W. (1890) | Buchner, Georg Wolfgang | Georg W. Buchner",midas,,,Q1496190,,WIKIDATA
,Maurice Wertheim,frick,,,Q1496426,,WIKIDATA
,"University of Rochester Medical Photo., Rochester",frick,,,Q149990,,WIKIDATA
,"Brera, Milan | Pinacoteca di Brera, Milan",frick,,,Q150066,,WIKIDATA
,"Heinrich Müller-Erkelenz | Müller-Erkelenz, Heinrich",midas,,,Q1500974,,WIKIDATA
,"Cassel Gallery | Kassel Gallery | Meisterwerke, Cassel Gallery | Museum Schloss Wilhelmshöhe, Gemäldegalerie Alte Meister",frick | zeri,,,Q1501219,,WIKIDATA
,"Gennaro Pardo | Pardo, Gennaro",midas,,,Q1502414,,WIKIDATA
,"Busch, Georg (1862) | Georg Busch",midas,,,Q1503842,,WIKIDATA
,"Burmester, Georg | Georg Burmester",midas,,,Q1503844,,WIKIDATA
,"Georg Christoph Stertzing | Stertzing, Georg Christoph",midas,,,Q1503956,,WIKIDATA
,"Daniel, Georg | Georg Daniel",midas,,,Q1504000,,WIKIDATA
,"Demetriades, Georg | Georg Demetriades",midas,,,Q1504029,,WIKIDATA
,"Dengler, Georg | Dengler, Georg (1839)",midas,,,Q1504033,,WIKIDATA
,"Frentzen, Georg | Georg Frentzen",midas,,,Q1504258,,WIKIDATA
,"Georg Christian Seekatz | Seekatz, Georg Christian (1) | Seekatz, Georg Christian (1683)",midas,,,Q1504296,,WIKIDATA
,"Dinglinger, Georg Friedrich (1702) | Georg Friedrich Dinglinger",midas,,,Q1504298,,WIKIDATA
,Art in America | Art in America 35 (April 1947): opp. p.97,frick,,,Q1504304,,WIKIDATA
,"Boumann, Georg Friedrich | Boumann, Georg Friedrich von | Georg Friedrich Boumann",midas,,,Q1504364,,WIKIDATA
,"Georg Grasegger | Grasegger, Georg",midas,,,Q1504495,,WIKIDATA
,"Georg Gröne | Gröne, Georg",midas,,,Q1504528,,WIKIDATA
,"Georg Hauberrisser | Hauberisser, Georg (der Ältere) | Hauberrisser, Georg",midas,,,Q1504606,,WIKIDATA
,"Georg Heck | Heck, Georg",midas,,,Q1504613,,WIKIDATA
,"Georg Heinrich Schuster | Schuster, Georg Heinrich",midas,,,Q1504663,,WIKIDATA
,"Georg Herting | Herting, Georg",midas,,,Q1504723,,WIKIDATA
,"Coentgen, Georg Joseph | G. J. Cöntgen | Georg Joseph Coentgen",midas,,,Q1504905,,WIKIDATA
,"Georg Klimt | Klimt, Georg | Klunt, Georg",midas,,,Q1505010,,WIKIDATA
,"G. Klingenberg | Georg Klingenberg | Klingenberg, Georg",midas,,,Q1505011,,WIKIDATA
,"Georg Krämer | Krämer, Georg (1906)",midas,,,Q1505073,,WIKIDATA
,"G. Lasius | Georg Lasius | Lasius, Georg | Lasius, Georg Christian",midas,,,Q1505132,,WIKIDATA
,"Kiefer, Oskar | Kiefer, Oskar Alexander | Oskar Alexander Kiefer",midas,,,Q1505163,,WIKIDATA
,"Georg Leonhard Weber | Weber, Georg Leonhard (1725)",midas,,,Q1505170,,WIKIDATA
,"Georg Mattes | Mattes, Georg",midas,,,Q1505330,,WIKIDATA
,"G. Mendelssohn | Georg Mendelssohn | Mendelssohn, Georg",midas,,,Q1505376,,WIKIDATA
,"Georg von Morlok | Morlok, Georg von",midas,,,Q1505421,,WIKIDATA
,Mörsch,midas,,,Q1505430,,WIKIDATA
,"Georg Bernhard Müller vom Siel | Georg Müller vom Siel | Müller vom Siel, Georg Bernhard",midas,,,Q1505446,,WIKIDATA
,"Bruckmann, Georg Peter | Bruckmann, Peter (1778) | Peter Bruckmann",midas,,,Q1505590,,WIKIDATA
,"Pettendorfer, G.",zeri,,,Q1505603,,WIKIDATA
,"Georg Philipp Wenger | Wenger, Georg Philipp",midas,,,Q1505631,,WIKIDATA
,"Georg Riemenschneider | Jorg Thilo | Riemenschneider, Georg | Riemenschneider, Jörg | Rymennschneyder, Jorg",midas,,,Q1505752,,WIKIDATA
,"Georg Saum | Saum, Georg",midas,,,Q1505822,,WIKIDATA
,"Georg Steinmetz | Steinmetz, Georg (1882)",midas,,,Q1506108,,WIKIDATA
,"Georg Süßenguth | Süßenguth, Georg",midas,,,Q1506174,,WIKIDATA
,"Georg Teuffel | Teuffel, Georg | Teuffel, Jürgen",midas,,,Q1506184,,WIKIDATA
,"Georg Weidenbach | Weidenbach, Georg | Weidenbach, Hermann Georg Carl",midas,,,Q1506339,,WIKIDATA
,"Georg Weise | Georg, 1888- Weise | Weise, Georg",midas,,,Q1506346,,WIKIDATA
,"Georg Wickop | Wickop, Georg",midas,,,Q1506373,,WIKIDATA
,"Georg André Lenoir | Lenoir, Georg André | Lenoir, Georg-André",midas,,,Q1506855,,WIKIDATA
,"Georg Niemann | George Niemann | Niemann, Georg",midas,,,Q1507990,,WIKIDATA
,"Silk, George",midas,,,Q1508257,,WIKIDATA
,"Lorenzo Toncini | Tancini, Lorenzo | Toncini, Lorenzo",midas,,,Q15087993,,WIKIDATA
,"Georg Franz Jaquemot | Georges François Louis Jaquemot | Georges-François-Louis Jaquemot | Jacquemont, Charles | Jaquemot, Charles | Jaquemot, Georges François Louis",midas,,,Q1508893,,WIKIDATA
,"Johnson, Marion",zeri,,,Q1509382,,WIKIDATA
,"Gerard Leeu | Gerardus Leeu | Gheraert Leeu | Leeu, Gerard",midas,,,Q1510167,,WIKIDATA
,"Georg Heermann | Heerman, Jan Jirí | Heermann, Georg | Heermann, Joh. Georg",midas,,,Q15104384,,WIKIDATA
,"Babs Englaender | Englaender, Babs | Engländer, Babs | Hartmann-Englaender, Babs",midas,,,Q15105898,,WIKIDATA
,"Gerd Lohmer | Lohmer, Gerd",midas,,,Q1510658,,WIKIDATA
,"""Apollo"" | Apollo",frick,,,Q15109445,,WIKIDATA
,H. S. Ede | H.S. Ede,frick,,,Q15109553,,WIKIDATA
,"Bruns, Gerda?",midas,,,Q1510957,,WIKIDATA
,"Fischer, August Eduard Gerhard Henrich | Fischer, Gerhard August | Gerhard August Fischer",midas,,,Q1511258,,WIKIDATA
,"Franz Langenberg | Gerhard Franz Langenberg | Langenberg, Franz",midas,,,Q1511583,,WIKIDATA
,"Gerhard Graubner | Graubner, Gerhard | Graubner, Gerhard Moritz",midas,,,Q1511649,,WIKIDATA
,"Gerhard Hausmann | Hausmann, Gerhard",midas,,,Q1511716,,WIKIDATA
,"Cowen, William | William Cowen",frick,,,Q15118903,,WIKIDATA
,"Siegmann, Gerhard",midas,,,Q1512556,,WIKIDATA
,"Gerhard Thieme | Thieme, Gerhard",midas,,,Q1512647,,WIKIDATA
,"Gerhard Wedepohl | Wedepohl, Gerhard",midas,,,Q1512717,,WIKIDATA
,"Gerhard Weber | Weber, Gerhard (1906)",midas,,,Q1512718,,WIKIDATA
,"Eschay, Jakob | Jakob Erschay",midas,,,Q1514373,,WIKIDATA
,"Gertrud Kleinhempel | Kleinhempel, Gertrud",midas,,,Q1515594,,WIKIDATA
,"Guldimann, Joseph | Joseph Guldimann",midas,,,Q1516866,,WIKIDATA
,"Montpellier Gallery | Montpellier Museum | Musée Fabre | Musée Fabre, Montpellier | Musée Fabre, Montpellier photograph | Musée de Montpellier",frick,,,Q1519002,,WIKIDATA
,"Johann Christian Neuber | Neuber, Johann Christian",midas,,,Q1519858,,WIKIDATA
,"Johann Gottlieb Riedel | Riedel, Johann Gottlieb",midas,,,Q1520167,,WIKIDATA
,"Johann Christian Gustav Lucae | Lucae, Johann Christian Gustav",midas,,,Q15205059,,WIKIDATA
,"Johann Pacher | Pacher, Johann",midas,,,Q1521809,,WIKIDATA
,"Schorigus, Wilhelm (der Ältere) | Schorse, Georg | Schurrius, Wilhelm (der Ältere) | Wilhelm Schorigus",midas,,,Q1522186,,WIKIDATA
,"Hans Nussdorf | Hans von Constenz | Hans von Costentz | Hans von Nussdorf | Johannes de Constancia | Nussdorf, Hans von | Nußdorf, Hans von | Nußdorff, Johannes",midas,,,Q1522197,,WIKIDATA
,"Isermeyer, Christian Adolf | Isermeyer, Christian Adolf?",midas,,,Q15226554,,WIKIDATA
,"Hans Mössner | Messner, Hans",midas,,,Q15227495,,WIKIDATA
,"Alfred Führer | Führer, Alfred",midas,,,Q1523722,,WIKIDATA
,"Hannes Westermann | Westermann, Hannes",midas,,,Q1525162,,WIKIDATA
,"Johann Heinrich Wolff | Wolff, Jean | Wolff, Joh. Heinrich | Wolff, Johann Heinrich | Wolff, Johann Henrich | Wolff, Johannes Heinrich",midas,,,Q1525433,,WIKIDATA
,"Baptist, Johann | Camesin, Giovanni Battista | Camesino, Giovan Battista | Camesino, Giovanni Battista | Camesino, Johann Baptist | Camessina, Giovanni Battista | Camisino, Johann Baptist | Camissini, Johann Baptist | Giovanni Battista Camesino | Paptist, Johann",midas,,,Q1525825,,WIKIDATA
,"Carlon, Giovanni Battista | Carlon, Johann Baptista | Carlone, Giovanni Batt. | Carlone, Giovanni Battista | Carlone, Giovanni Battista (1642) | Carlone, Giovanni Battista (2) | Carlone, Johann Baptista | Carloni, Giovanni Battista | Carolon, Johann Baptista | Giovanni Battista Carlone",midas,,,Q1525832,,WIKIDATA
,"Battista Mazzola | Mazzola, Battista | Mazzola, Giambattista | Mazzolo, Giovan Battista",midas,,,Q1525896,,WIKIDATA
,"Bonalini, Giovanni (1614) | Bonalino, Giovanni | Bonalino, Hans | Bonalino, Johann | Bonalio, Giovanni | Bonallino, Giovanni | Giovanni Bonalino",midas,,,Q1525975,,WIKIDATA
,Museo Regionale di Messina,zeri,,,Q1526140,,WIKIDATA
,"Giovanni Giacomo Tencalla | Tencalla, Giov. Giacomo | Tencalla, Giovanni Giacomo",midas,,,Q1526151,,WIKIDATA
,"Garavaglia, Giovita | Giovita Garavaglia",midas,,,Q1526478,,WIKIDATA
,"Jakob Sandtner | Sandner, Jakob | Sandtner, Jakob | Sanndtner, Jakob | Sanntner, Jakob",midas,,,Q1526486,,WIKIDATA
,"Hoppe, Otto | Hoppe, Robert Otto Karl | Otto Hoppe",midas,,,Q1526700,,WIKIDATA
,"Reinhard Riemerschmid | Riemerschmid, Reinhard",midas,,,Q1526854,,WIKIDATA
,"Girolamo Sartorio | Sartorio, Girolamo (1667) | Sartorio, Hieronimo",midas,,,Q1527062,,WIKIDATA
,"Kratz, Paul | Paul Kratz",midas,,,Q1527162,,WIKIDATA
,"Jörg, Richard | Richard Jörg",midas,,,Q1527597,,WIKIDATA
,"Paul Speck | Speck, Paul (1532)",midas,,,Q1527653,,WIKIDATA
,"#363;, Ruperts | Bindenschu, Rupert | Bindenschu, Ruppert | Binden | Rupert Bindenschu",midas,,,Q15280976,,WIKIDATA
,"Albuccio, Giuseppe Antonio | Albuzio, Giuseppe Antonio | Albuzzi, Giuseppe Antonio | Albuzzio, Giuseppe Antonio | Giuseppe Antonio | Giuseppe Antonio Albuccio",midas,,,Q1528118,,WIKIDATA
,"Bruni, Giuseppe (1827) | Giuseppe Bruni",midas,,,Q1528190,,WIKIDATA
,"Giuseppe Prinzi | Prinzi, Giuseppe",midas,,,Q1528600,,WIKIDATA
,"Giuseppe Volpini | Joseph Volpini | Volpini, Giuseppe | Volpini, Joh. Joseph | Volpini, Joseph | Vulpini, Giuseppe | Vulpini, Joh. Joseph | Vulpini, Joseph | Wolpini D. Magistris",midas,,,Q1528720,,WIKIDATA
,"Bitterlich, Hans | Bitterlich, Hans (1860) | Bitterlich, Johann Ferdinand | Hans Bitterlich",midas,,,Q1528800,,WIKIDATA
,"Doflein, Carl | Doflein, Karl | Doflein, Karl Wilhelm Theodor | Karl Doflein",midas,,,Q1529122,,WIKIDATA
,"Lazarus Gottlieb Sichling | Lazarus-Gottlieb Sichling | Sichling, Lazarus Gottlieb",midas,,,Q1529404,,WIKIDATA
,"Hermann Tomada | Tomada, Hermann",midas,,,Q1529571,,WIKIDATA
,"Johann Michael Keller | Keller, Johann Michael (1687) | Keller, Johann Michael (der Ältere)",midas,,,Q1530174,,WIKIDATA
,"Duran-Ruel | Duran-Ruel, New York | Durand Ruel | Durand Ruel Galleries | Durand Ruel photograph | Durand Ruel, Paris | Durand-Ruel | Durand-Ruel Galleries | Durand-Ruel Galleries photograph | Durand-Ruel Galleries, New York | Durand-Ruel Galleries, New York photograph | Durand-Ruel Galleries, Paris and New York | Durand-Ruel Gallery, New York | Durand-Ruel New York | Durand-Ruel photo | Durand-Ruel photograph | Durand-Ruel, Inc | Durand-Ruel, Inc., New York | Durand-Ruel, New York | Durand-Ruel, New York, photograph | Durand-Ruel, Paris | Durand-Ruel, Paris and New York | Durand-Ruel, Paris and New York photograph | Durand-Ruel, Paris and New York photograph E$cL.12810 | Durand-Ruel, Paris photograph | Galerie Durand-Ruel | Octave Mirbeau Collection Sale, Galerie Durand-Ruel, Paris",frick,,,Q15305978,,WIKIDATA
,"Hans Kraut | Kraut, Hans | Kraut, Johann Bartholomäus",midas,,,Q1530634,,WIKIDATA
,"Gustav Kühn | Kühn, Gustav",midas,,,Q1532935,,WIKIDATA
,Muzeum Narodowe w Warszawie,zeri,,,Q153306,,WIKIDATA
,"Goethe-Nationalmuseum, Weimar",frick,,,Q1534136,,WIKIDATA
,"Bienen, Hildegard | Hildegard Bienen",midas,,,Q1534392,,WIKIDATA
,"Musee des Beaux-Arts, Strasbourg photograph | Musée des Beaux-Arts, Strasbourg | Strasbourg Museum | Strasbourg Museum of Fine Arts",frick | pmc,,,Q1535963,,WIKIDATA
,"Southern Methodist University, Dallas",frick,,,Q1536258,,WIKIDATA
,"Roscoe Collection | Walker Art Gallery | Walker Art Gallery photograph | Walker Art Gallery, Bowdoin College, Brunswick photograph | Walker Art Gallery, Liverpool | Walker Art Gallery, Liverpool photograph | Walker Art Gallery, Liverpool, England | Walker art Galeery",frick | pmc | zeri,,,Q1536471,,WIKIDATA
,"Glöckler, Hans Ulrich | Hans Ulrich Glöckler | Klekler, Hans Ulrich",midas,,,Q1536787,,WIKIDATA
,"Max Wöhler | Wöhler, Max",midas,,,Q1537152,,WIKIDATA
,"Carrasco, Gonzalo | Gonzalo Carrasco",frick,,,Q1537338,,WIKIDATA
,Goodwood Collection | Goodwood House,frick | pmc,,,Q1537630,,WIKIDATA
,"Bandhauer, Christian Gottfried Heinrich | Bandhauer, Gottfried | Christian Gottfried Heinrich Bandhauer | Gottfried Bandhauer",midas,,,Q1539105,,WIKIDATA
,"Gottfried Laurenz Pictorius | Pictorius, Gottfried Laurenz",midas,,,Q1539320,,WIKIDATA
,"Richard Schönfeld | Schoenfeld, Richard",midas,,,Q1539434,,WIKIDATA
,"Gottfried Wehling | Wehling, Felix Gottfried | Wehling, Gottfried",midas,,,Q1539499,,WIKIDATA
,"Gedeler, Gottfried von | Gottfried von Gedeler",midas,,,Q1539563,,WIKIDATA
,"Engelhard, Gottlob | Gottlob Engelhard | Gottlob Giacomo Engelhard",midas,,,Q1539918,,WIKIDATA
,"Barth, Gottlob Georg | Gottlob Georg Barth | Gottlob Georg von Barth",midas,,,Q1539928,,WIKIDATA
,"Gottlob Theuerkauf | Theuerkauf, Christian Gottlob Heinrich | Theuerkauf, Gottlob",midas,,,Q1539970,,WIKIDATA
,"Büchner, Georg | Georg Buchner | Georg Buechner | Georg Büchner | Georg Büchner | بشنر، جورج،",midas,,,Q154014,,WIKIDATA
,"Heinz Hemrich | Hemrich, Heinz",midas,,,Q1540207,,WIKIDATA
,"Auer, Robert | Robert Auer",frick,,,Q15407250,,WIKIDATA
,"Carl Coerper | Coerper, Carl",midas,,,Q15410103,,WIKIDATA
,"Grace Greenwood | Greenwood, Grace",frick,,,Q1541046,,WIKIDATA
,"Conrad Dinckmut | Dinckmut, Conrad | Konrad Dinckmut | Konrad Dinkmuth",midas,,,Q1541796,,WIKIDATA
,"Albert Pantle | Pantle, Albert",midas,,,Q1542224,,WIKIDATA
,"Alexander Behnes | Behnes, Alexander",midas,,,Q15428436,,WIKIDATA
,"Michael Stiller | Stiller, Michael",midas,,,Q15428502,,WIKIDATA
,"Pieter Andreas Rysbrack | Rysbrack, Pieter Andreas",frick,,,Q15428868,,WIKIDATA
,"Bastanier, Hanns | Hanns Bastanier",midas,,,Q15428924,,WIKIDATA
,"Frey, Max (1874) | Frey, Max Adolf Peter | Max Frey",midas,,,Q15429455,,WIKIDATA
,"Johann Kärle | Kärle, Johann",midas,,,Q15429516,,WIKIDATA
,"Byk, Suse | Suse Byk",midas,,,Q15429605,,WIKIDATA
,"Gustav Peter Franz Schraegle | Schraegle, Gustav Peter Franz",midas,,,Q15430145,,WIKIDATA
,"Meißner, Paul (1868) | Paul Meissner",midas,,,Q15430224,,WIKIDATA
,"Heinz Laubach | Laubach, Heinz",midas,,,Q15431124,,WIKIDATA
,"David Schwenke | Schwenke, David",midas,,,Q15431146,,WIKIDATA
,"Karl Trumpf | Trumpf, Carl | Trumpf, Karl",midas,,,Q15431158,,WIKIDATA
,"Franz Xaver Pendl | Pendl, Francesco Saverio | Pendl, Franz Xaver",midas,,,Q15431509,,WIKIDATA
,"Mattar, Stephan | Stephan Mattar",midas,,,Q15431760,,WIKIDATA
,"Hitzberger, Otto | Otto Hitzberger",midas,,,Q15432466,,WIKIDATA
,Meister der Liebesgärten | Meister der Liebesgärten,midas,,,Q15433712,,WIKIDATA
,"Dietze, Marcus Conrad | Marcus Konrad Dietz",midas,,,Q15433963,,WIKIDATA
,Meister der Mainzer Verspottung | Meister des Obersteiner Altars,midas,,,Q15434614,,WIKIDATA
,"Andreas Hünigen | Hünichen, Andreas | Hünigen, Andreas",midas,,,Q15435182,,WIKIDATA
,Meister der Budapester Abundantia,midas,,,Q15435268,,WIKIDATA
,"Park-Bernet | Parke Bernet | Parke Bernet Galleries, Inc., New York | Parke Bernet Galleries, N.Y | Parke Bernet Galleries, New York | Parke Bernet photograph | Parke- Bernet, New York | Parke-Bernet | Parke-Bernet Galleries | Parke-Bernet Galleries Inc., New York | Parke-Bernet Galleries photograph | Parke-Bernet Galleries, Inc | Parke-Bernet Galleries, Inc., New York | Parke-Bernet Galleries, Inc., New York photograph | Parke-Bernet Galleries, Inc., New York, photograph | Parke-Bernet Galleries, New York | Parke-Bernet Galleries, New York photograph | Parke-Bernet Galleries, New York, photograph | Parke-Bernet Galleries, photograph | Parke-Bernet Gallery photograph | Parke-Bernet Gallery, New York | Parke-Bernet photograph | Parke-Bernet, New York | Parke-Bernet, New York photograph | Parke-Bernet, New York, photograph | Parke-Bernet, photographer",frick | pmc | zeri,,,Q15435609,,WIKIDATA
,"Hans Weszkalnys | Weszkalnys, Hans Peter",midas,,,Q1543588,,WIKIDATA
,"Furthmann, Walter | Walter Furthmann",midas,,,Q15436077,,WIKIDATA
,"August Senz | Senz, August | Senz, Eduard August Daniel",midas,,,Q15437579,,WIKIDATA
,"Hörterich, Johann Georg | Johann Georg Hörterich",midas,,,Q15437805,,WIKIDATA
,"Reinhard, Sophie | Sophie Reinhard",midas,,,Q15437835,,WIKIDATA
,"Christian Kretzschmar | Kretschmar, Christian | Kretzschmar, Christian",midas,,,Q15437888,,WIKIDATA
,"Francis G. Himpler | Franz Georg Himpler | Himpler, Alexander | Himpler, Alexander Franz",midas,,,Q15438394,,WIKIDATA
,"Henry Winkles | Winkles, Henry",midas,,,Q15438635,,WIKIDATA
,"Glassner, Helga | Glaßner, Helga | Helga Schmidt-Glassner | Helga Schmidt-Glaßner | Schmidt-Glassner, Helga | Schmidt-Glassner, Helga? | Schmidt-Glaßner, Helga",midas,,,Q15438775,,WIKIDATA
,"Reinhold Wirtz | Wirtz, Reinhold",midas,,,Q15438970,,WIKIDATA
,"Carl Friedrich Endell | Endell, Karl Friedrich",midas,,,Q15440601,,WIKIDATA
,"Johann Georg Rupp | Rupp, Johann Georg",midas,,,Q15440675,,WIKIDATA
,"Groß, Johann Adam (3) | Johann Adam Groß",midas,,,Q15440978,,WIKIDATA
,"Friedrich Bernhard Adam Groß | Groß, F. B. A | Groß, Friedrich B. A. | Groß, Friedrich Bernhard Adam",midas,,,Q15441044,,WIKIDATA
,"Gross, Johann Adam (der Jüngere) | Groß, Johann Adam (1728) | Groß, Johann Adam (der Jüngere) | Johann Adam Groß",midas,,,Q15441119,,WIKIDATA
,"Carl Christian Nieffer | Nieffer, Carl Christian",midas,,,Q15441508,,WIKIDATA
,"Nesselrath, Arnold",midas,,,Q15445387,,WIKIDATA
,"Brooks-Gerloff, Janet | Janet Brooks-Gerloff",midas,,,Q15446103,,WIKIDATA
,"Sunder gen. Plaßmann, Wilhelm | Sunder-Plassmann, Wilhelm | Sunder-Plaßmann, Wilhelm | Wilhelm Sunder-Plassmann | Wilhelm Sunder-Plaßmann",midas,,,Q15446181,,WIKIDATA
,"Dixon, Henry",midas,,,Q15446294,,WIKIDATA
,"Paul Zeiller | Zeiller, Paul (1658)",midas,,,Q15446511,,WIKIDATA
,"Bernhard Höfling | Bernhard Höfling | Höfling, Bernhard",midas,,,Q15446691,,WIKIDATA
,"Kersten, Paul | Paul Kersten",midas,,,Q15446737,,WIKIDATA
,"Johann Thomas Nißler | Nißler, Joh. Thomas",midas,,,Q15447481,,WIKIDATA
,"Hermann Tiebert | Tiebert, Hermann",midas,,,Q15448571,,WIKIDATA
,"Hoffmeister, Philipp | Philipp Hoffmeister",midas,,,Q15449188,,WIKIDATA
,"Tassilo Zöpf | Thassilo Zöpf | Zöpf, Tassilo | Zöpf, Thassilo",midas,,,Q15449276,,WIKIDATA
,"Christoph Jelin | Jelin, Christoph | Yelin, Christoph",midas,,,Q15449434,,WIKIDATA
,"Crzellitzer, Fritz | Fritz Crzellitzer",midas,,,Q15449538,,WIKIDATA
,"Graeven, Hans | Graeven, Hans ?",midas,,,Q15449576,,WIKIDATA
,"Bloch, Stella | Stella Bloch",frick,,,Q15450236,,WIKIDATA
,"Oswald, Wolf D | Wolf D. Oswald | Wolf Dieter Oswald",frick,,,Q15450698,,WIKIDATA
,"Günter von Scheven | Scheven, Günter von",midas,,,Q15450933,,WIKIDATA
